Datelvl,Timelvl,Water Level,Datesf,Timesf,Corrected Out (cm/hr),Date time hum,Humidity,Date time  temp,Temperature
18/01/2024,17:50:00,23.65,22/01/2024,21:00:00,7.0610,20/01/2024 23:39,80.5,22/01/2024 19:42,16.8
18/01/2024,17:55:00,25.73,22/01/2024,21:30:00,6.3070,20/01/2024 23:46,81.8,22/01/2024 20:15,16.2
18/01/2024,18:00:00,29.11,22/01/2024,22:00:00,5.9020,20/01/2024 23:57,82,22/01/2024 20:28,15.6
18/01/2024,18:05:00,32.2,22/01/2024,22:30:01,5.7560,21/01/2024 0:20,83.4,22/01/2024 20:56,14.8
18/01/2024,18:10:00,36.28,22/01/2024,23:00:00,5.4960,21/01/2024 0:59,84.8,22/01/2024 21:41,13.9
18/01/2024,18:15:00,40.17,22/01/2024,23:30:01,5.5780,21/01/2024 1:39,86.8,22/01/2024 22:31,13.7
18/01/2024,18:20:00,43.55,23/01/2024,0:00:01,5.7030,21/01/2024 1:42,88,22/01/2024 23:22,14
18/01/2024,18:25:00,47.11,23/01/2024,0:30:00,5.5920,21/01/2024 2:07,84.1,22/01/2024 23:56,15.5
18/01/2024,18:30:00,50.83,23/01/2024,1:00:01,5.3290,21/01/2024 2:23,81.1,22/01/2024 23:45,14.5
18/01/2024,18:35:00,54.19,23/01/2024,1:30:01,5.3090,21/01/2024 2:44,78.7,23/01/2024 0:27,15.7
18/01/2024,18:40:00,57.02,23/01/2024,2:00:01,5.3530,21/01/2024 3:15,78.1,23/01/2024 1:15,15.3
18/01/2024,18:45:00,60.4,23/01/2024,2:30:00,5.4740,21/01/2024 3:33,80.1,23/01/2024 2:05,15.4
18/01/2024,18:50:00,63.83,23/01/2024,3:00:00,4.8580,21/01/2024 4:10,81.9,23/01/2024 2:54,15.4
18/01/2024,18:55:00,66.69,23/01/2024,3:30:01,5.2150,21/01/2024 4:27,83.7,23/01/2024 3:44,15.8
18/01/2024,19:00:00,69.63,23/01/2024,4:00:01,5.4410,21/01/2024 4:43,85.5,23/01/2024 4:33,15.3
18/01/2024,19:05:00,72.38,23/01/2024,4:30:00,5.4290,21/01/2024 5:20,86.9,23/01/2024 5:22,14.8
18/01/2024,19:10:00,74.42,23/01/2024,5:00:00,5.3580,21/01/2024 6:01,85.7,23/01/2024 5:53,13.9
18/01/2024,19:15:00,76.93,23/01/2024,5:30:00,5.2020,21/01/2024 6:29,83,23/01/2024 6:13,13.2
18/01/2024,19:20:00,79.7,23/01/2024,6:00:00,5.3480,21/01/2024 6:55,81.8,23/01/2024 6:41,14.6
18/01/2024,19:25:00,81.77,23/01/2024,6:30:00,5.4610,21/01/2024 7:22,79.5,23/01/2024 7:05,15.4
18/01/2024,19:30:00,83.67,23/01/2024,7:00:01,5.5060,21/01/2024 7:41,77.7,23/01/2024 7:25,16.3
18/01/2024,19:35:00,85.15,23/01/2024,7:30:01,6.7070,21/01/2024 8:00,74.9,23/01/2024 8:07,16.7
18/01/2024,19:40:00,86.32,23/01/2024,8:00:01,7.5440,21/01/2024 8:03,72.7,23/01/2024 8:52,17
18/01/2024,19:45:00,87.55,23/01/2024,8:30:00,8.3690,21/01/2024 8:27,70.6,23/01/2024 9:38,17.7
18/01/2024,19:50:00,88.41,23/01/2024,9:00:00,10.9570,21/01/2024 8:58,70,23/01/2024 10:19,18.3
18/01/2024,19:55:00,89.42,23/01/2024,9:30:01,13.1270,21/01/2024 9:35,71,23/01/2024 10:56,18.9
18/01/2024,20:00:00,90.06,23/01/2024,10:00:01,15.6630,21/01/2024 9:47,72.7,23/01/2024 11:22,19.9
18/01/2024,20:05:00,90.01,23/01/2024,10:30:00,21.5830,21/01/2024 10:20,73.9,23/01/2024 11:49,21.1
18/01/2024,20:10:00,89.67,23/01/2024,11:00:01,25.8370,21/01/2024 10:32,75.7,23/01/2024 12:25,22.1
18/01/2024,20:15:00,88.74,23/01/2024,11:30:00,26.1860,21/01/2024 11:18,74.9,23/01/2024 13:30,23
18/01/2024,20:20:00,88.1,23/01/2024,12:00:01,26.1330,21/01/2024 11:23,72.9,23/01/2024 14:09,24.1
18/01/2024,20:25:00,87.61,23/01/2024,12:30:00,26.8830,21/01/2024 12:11,74,23/01/2024 14:42,24.9
18/01/2024,20:30:00,86.23,23/01/2024,13:00:00,28.9510,21/01/2024 12:19,72.4,23/01/2024 15:17,25.5
18/01/2024,20:35:00,84.5,23/01/2024,13:30:00,22.3920,21/01/2024 12:52,70.4,23/01/2024 16:02,26
18/01/2024,20:40:00,82.51,23/01/2024,14:00:00,25.9300,21/01/2024 13:35,68.3,23/01/2024 16:41,26.2
18/01/2024,20:45:00,80.15,23/01/2024,14:30:01,20.5790,21/01/2024 13:42,70.6,23/01/2024 17:25,26.4
18/01/2024,20:50:00,77.08,23/01/2024,15:00:01,22.5160,21/01/2024 14:14,66.4,23/01/2024 18:16,26.6
18/01/2024,20:55:00,74.06,23/01/2024,15:30:01,24.2970,21/01/2024 14:56,64.2,23/01/2024 18:55,25.8
18/01/2024,21:00:00,70.66,23/01/2024,16:00:00,24.6040,21/01/2024 15:21,62.3,23/01/2024 19:24,25.1
18/01/2024,21:05:00,67.17,23/01/2024,16:30:01,23.6930,21/01/2024 15:42,59.2,23/01/2024 19:35,24.3
18/01/2024,21:10:00,63.27,23/01/2024,17:00:01,21.5930,21/01/2024 15:52,58,23/01/2024 19:59,23.2
18/01/2024,21:15:00,59.13,23/01/2024,17:30:00,18.8790,21/01/2024 16:34,59,23/01/2024 20:19,22.4
18/01/2024,21:20:00,55.21,23/01/2024,18:00:00,21.0410,21/01/2024 16:38,57.6,23/01/2024 20:37,21.6
18/01/2024,21:25:00,51.33,23/01/2024,18:30:01,19.8050,21/01/2024 17:21,59.5,23/01/2024 21:09,20.9
18/01/2024,21:30:00,47.4,23/01/2024,19:00:00,17.8290,21/01/2024 17:56,61.1,23/01/2024 21:46,20.2
18/01/2024,21:35:00,42.97,23/01/2024,19:30:00,15.5360,21/01/2024 18:44,61.6,23/01/2024 22:32,19.5
18/01/2024,21:40:00,38.78,23/01/2024,20:00:00,13.5790,21/01/2024 18:58,63.9,23/01/2024 23:21,19
18/01/2024,21:45:00,33.88,23/01/2024,20:30:01,9.2410,21/01/2024 19:29,65.7,24/01/2024 0:11,18.6
18/01/2024,21:50:00,29.36,23/01/2024,21:00:00,7.2140,21/01/2024 20:01,67,24/01/2024 1:00,18.3
18/01/2024,21:55:00,25.45,23/01/2024,21:30:01,6.4950,21/01/2024 19:58,64.8,24/01/2024 1:49,18.1
18/01/2024,22:00:00,25.13,23/01/2024,22:00:01,6.1720,21/01/2024 20:34,69.6,24/01/2024 2:39,18
18/01/2024,22:05:00,24.89,23/01/2024,22:30:01,5.9910,21/01/2024 21:22,70.2,24/01/2024 3:14,17.4
18/01/2024,22:10:00,24.82,23/01/2024,23:00:01,5.7210,21/01/2024 21:11,68.3,24/01/2024 3:39,17
18/01/2024,22:15:00,24.81,23/01/2024,23:30:01,5.5000,21/01/2024 22:07,72.4,24/01/2024 4:22,17.6
18/01/2024,22:20:00,24.83,24/01/2024,0:00:01,5.6050,21/01/2024 22:52,73,24/01/2024 4:42,18.2
18/01/2024,22:25:00,24.87,24/01/2024,0:30:00,5.7060,21/01/2024 23:32,71.9,24/01/2024 4:52,20.4
18/01/2024,22:30:00,24.8,24/01/2024,1:00:00,5.3060,22/01/2024 0:05,71,24/01/2024 4:51,19.5
18/01/2024,22:35:00,24.78,24/01/2024,1:30:01,5.4760,22/01/2024 0:23,68.6,24/01/2024 4:51,18.8
18/01/2024,22:40:00,24.69,24/01/2024,2:00:01,4.9970,22/01/2024 0:58,67.4,24/01/2024 4:55,21.6
18/01/2024,22:45:00,24.69,24/01/2024,2:30:00,5.1400,22/01/2024 1:29,65.2,24/01/2024 5:32,25.1
18/01/2024,22:50:00,24.79,24/01/2024,3:00:00,4.9520,22/01/2024 1:49,63.7,24/01/2024 5:15,24.5
18/01/2024,22:55:00,24.71,24/01/2024,3:30:01,5.0960,22/01/2024 1:59,61.9,24/01/2024 6:21,25
18/01/2024,23:00:00,24.75,24/01/2024,4:00:00,5.1480,22/01/2024 2:26,60.1,24/01/2024 7:11,24.9
18/01/2024,23:05:00,24.7,24/01/2024,4:30:01,5.1000,22/01/2024 2:51,57.8,24/01/2024 8:00,25
18/01/2024,23:10:00,24.59,24/01/2024,5:00:01,5.2020,22/01/2024 3:34,56.1,24/01/2024 8:49,24.6
18/01/2024,23:15:00,24.63,24/01/2024,5:30:01,5.0470,22/01/2024 4:13,58.9,24/01/2024 8:53,24.1
18/01/2024,23:20:00,24.7,24/01/2024,6:00:01,7.8770,22/01/2024 4:25,57.2,24/01/2024 9:26,25.4
18/01/2024,23:25:00,24.65,24/01/2024,6:30:01,8.1920,22/01/2024 4:42,56.3,24/01/2024 10:03,26.4
18/01/2024,23:30:00,24.7,24/01/2024,7:00:00,9.3540,22/01/2024 5:09,59,24/01/2024 10:53,26.4
18/01/2024,23:35:00,24.46,24/01/2024,7:30:01,13.4830,22/01/2024 4:50,57.7,24/01/2024 11:40,26.4
18/01/2024,23:40:00,24.42,24/01/2024,8:00:00,18.0420,22/01/2024 6:04,59.3,24/01/2024 11:44,25.3
18/01/2024,23:45:00,24.41,24/01/2024,8:30:00,22.4040,22/01/2024 5:56,57.6,24/01/2024 11:50,24.7
18/01/2024,23:50:00,24.42,24/01/2024,9:00:00,26.7060,22/01/2024 6:35,61.7,24/01/2024 11:46,23.9
18/01/2024,23:55:00,24.42,24/01/2024,9:30:01,30.3090,22/01/2024 7:06,64.3,24/01/2024 12:11,23.2
19/01/2024,0:00:00,24.51,24/01/2024,10:00:00,27.0810,22/01/2024 7:33,66.2,24/01/2024 12:15,22.3
19/01/2024,0:05:00,24.64,24/01/2024,10:30:00,29.8000,22/01/2024 8:05,64.5,24/01/2024 12:29,21.4
19/01/2024,0:10:00,24.65,24/01/2024,11:00:00,28.4950,22/01/2024 8:27,62.9,24/01/2024 13:13,21.1
19/01/2024,0:15:00,24.66,24/01/2024,11:30:00,25.1710,22/01/2024 8:40,60.7,24/01/2024 14:02,21.1
19/01/2024,0:20:00,24.68,24/01/2024,12:00:00,26.7070,22/01/2024 8:53,58.3,24/01/2024 14:52,21.1
19/01/2024,0:25:00,25.02,24/01/2024,12:30:01,26.8900,22/01/2024 9:24,55.6,24/01/2024 15:45,20.8
19/01/2024,0:30:00,24.26,24/01/2024,13:00:01,24.5690,22/01/2024 9:25,53.6,24/01/2024 16:35,20.6
19/01/2024,0:35:00,23.83,24/01/2024,13:30:01,23.5260,22/01/2024 9:35,51.9,24/01/2024 17:17,20.4
19/01/2024,0:40:00,23.66,24/01/2024,14:00:01,24.3080,22/01/2024 10:02,56,24/01/2024 18:09,19.9
19/01/2024,0:45:00,23.82,24/01/2024,14:30:00,23.1000,22/01/2024 10:15,54.2,24/01/2024 18:59,19.4
19/01/2024,0:50:00,23.67,24/01/2024,15:00:01,23.5610,22/01/2024 10:57,52.3,24/01/2024 19:44,18.9
19/01/2024,0:55:00,23.93,24/01/2024,15:30:00,21.6560,22/01/2024 11:49,53.6,24/01/2024 20:15,18.2
19/01/2024,1:00:00,25.21,24/01/2024,16:00:00,21.6800,22/01/2024 12:16,51,24/01/2024 20:40,17.6
19/01/2024,1:05:00,24.8,24/01/2024,16:30:01,20.7790,22/01/2024 13:05,51,24/01/2024 21:27,17.3
19/01/2024,1:10:00,24.07,24/01/2024,17:00:00,18.4340,22/01/2024 13:23,53.1,24/01/2024 22:16,17.1
19/01/2024,1:15:00,23.94,24/01/2024,17:30:00,19.0380,22/01/2024 13:53,55.1,24/01/2024 23:06,16.9
19/01/2024,1:20:00,23.94,24/01/2024,18:00:00,16.8310,22/01/2024 14:18,57,24/01/2024 23:39,16.2
19/01/2024,1:25:00,23.89,24/01/2024,18:30:00,16.5690,22/01/2024 14:52,54.7,24/01/2024 23:48,16.2
19/01/2024,1:30:00,24.02,24/01/2024,19:00:00,13.6220,22/01/2024 15:22,53,25/01/2024 0:33,15.8
19/01/2024,1:35:00,24.74,24/01/2024,19:30:00,12.1530,22/01/2024 16:06,53.1,25/01/2024 1:01,15
19/01/2024,1:40:00,24.38,24/01/2024,20:00:01,10.7540,22/01/2024 17:00,52.5,25/01/2024 1:43,14.4
19/01/2024,1:45:00,23.89,24/01/2024,20:30:00,7.9150,22/01/2024 17:02,51.3,25/01/2024 2:33,14.6
19/01/2024,1:50:00,23.8,24/01/2024,21:00:01,6.3610,22/01/2024 17:47,54.5,25/01/2024 3:22,14.9
19/01/2024,1:55:00,23.89,24/01/2024,21:30:00,5.7930,22/01/2024 17:35,53,25/01/2024 4:12,15.2
19/01/2024,2:00:00,24.21,24/01/2024,22:00:01,5.6640,22/01/2024 18:39,56.1,25/01/2024 5:01,15.3
19/01/2024,2:05:00,24.22,24/01/2024,22:30:01,5.2680,22/01/2024 19:17,56.9,25/01/2024 5:50,15.5
19/01/2024,2:10:00,24.08,24/01/2024,23:00:00,5.2640,22/01/2024 19:46,56,25/01/2024 6:40,16.2
19/01/2024,2:15:00,23.79,24/01/2024,23:30:00,5.0200,22/01/2024 20:03,58,25/01/2024 7:21,16.8
19/01/2024,2:20:00,23.65,25/01/2024,0:00:01,5.1080,22/01/2024 20:11,59.9,25/01/2024 8:02,17.5
19/01/2024,2:25:00,23.47,25/01/2024,0:30:01,5.2070,22/01/2024 20:23,62,25/01/2024 8:48,17.9
19/01/2024,2:30:00,23.36,25/01/2024,1:00:00,5.1240,22/01/2024 20:44,64.2,25/01/2024 9:29,18.6
19/01/2024,2:35:00,23.5,25/01/2024,1:30:00,5.0430,22/01/2024 20:52,66.3,25/01/2024 10:12,19.3
19/01/2024,2:40:00,23.67,25/01/2024,2:00:00,4.9470,22/01/2024 21:08,68.3,25/01/2024 11:00,20.3
19/01/2024,2:45:00,23.82,25/01/2024,2:30:00,4.9220,22/01/2024 21:17,70.3,25/01/2024 11:38,21.2
19/01/2024,2:50:00,23.51,25/01/2024,3:00:01,5.0390,22/01/2024 21:41,72.5,25/01/2024 12:30,21.6
19/01/2024,2:55:00,23.11,25/01/2024,3:30:01,5.1840,22/01/2024 21:58,74.8,25/01/2024 12:58,21
19/01/2024,3:00:00,22.99,25/01/2024,4:00:01,4.8530,22/01/2024 22:14,76.9,25/01/2024 13:27,20.3
19/01/2024,3:05:00,22.71,25/01/2024,4:30:00,5.0270,22/01/2024 22:34,79.5,25/01/2024 14:13,20.8
19/01/2024,3:10:00,22.76,25/01/2024,5:00:01,5.0610,22/01/2024 23:16,81.2,25/01/2024 15:03,21
19/01/2024,3:15:00,22.76,25/01/2024,5:30:01,5.1920,22/01/2024 23:49,81.1,25/01/2024 15:35,20.2
19/01/2024,3:20:00,22.89,25/01/2024,6:00:01,5.2510,22/01/2024 23:51,79,25/01/2024 15:59,20
19/01/2024,3:25:00,22.73,25/01/2024,6:30:00,5.2300,23/01/2024 0:13,76.8,25/01/2024 16:33,20.2
19/01/2024,3:30:00,22.69,25/01/2024,7:00:00,5.5890,23/01/2024 0:56,78.5,25/01/2024 17:09,19.5
19/01/2024,3:35:00,22.61,25/01/2024,7:30:00,5.9390,23/01/2024 1:44,80.4,25/01/2024 17:27,18.9
19/01/2024,3:40:00,22.63,25/01/2024,8:00:00,6.5610,23/01/2024 2:27,80.6,25/01/2024 18:12,18.3
19/01/2024,3:45:00,22.61,25/01/2024,8:30:01,7.9570,23/01/2024 2:59,81.3,25/01/2024 19:02,17.9
19/01/2024,3:50:00,22.7,25/01/2024,9:00:00,9.4360,23/01/2024 3:39,80.3,25/01/2024 19:51,17.7
19/01/2024,3:55:00,22.61,25/01/2024,9:30:00,11.0870,23/01/2024 4:28,81.3,25/01/2024 20:41,17.3
19/01/2024,4:00:00,22.44,25/01/2024,10:00:00,13.7600,23/01/2024 5:21,82.8,25/01/2024 21:30,17
19/01/2024,4:05:00,22.47,25/01/2024,10:30:01,18.7940,23/01/2024 5:53,83.8,25/01/2024 22:20,16.7
19/01/2024,4:10:00,22.5,25/01/2024,11:00:01,18.4190,23/01/2024 6:24,85.9,25/01/2024 23:09,16.6
19/01/2024,4:15:00,23.29,25/01/2024,11:30:01,19.7590,23/01/2024 6:27,87.6,25/01/2024 23:59,16.6
19/01/2024,4:20:00,22.85,25/01/2024,12:00:01,24.2650,23/01/2024 7:00,84.3,26/01/2024 0:48,16.9
19/01/2024,4:25:00,22.82,25/01/2024,12:30:01,20.4040,23/01/2024 7:17,82.1,26/01/2024 1:38,17
19/01/2024,4:30:00,22.81,25/01/2024,13:00:00,16.4810,23/01/2024 7:25,79.4,26/01/2024 2:27,16.8
19/01/2024,4:35:00,22.84,25/01/2024,13:30:01,17.4680,23/01/2024 7:51,76.9,26/01/2024 3:16,16.8
19/01/2024,4:40:00,23.52,25/01/2024,14:00:01,20.1560,23/01/2024 7:54,75.6,26/01/2024 4:06,16.7
19/01/2024,4:45:00,23.18,25/01/2024,14:30:00,16.5160,23/01/2024 8:46,77.7,26/01/2024 4:55,17
19/01/2024,4:50:00,23.78,25/01/2024,15:00:00,20.0630,23/01/2024 9:24,76.1,26/01/2024 5:45,16.8
19/01/2024,4:55:00,23.21,25/01/2024,15:30:01,16.9300,23/01/2024 9:53,74.5,26/01/2024 6:34,16.5
19/01/2024,5:00:00,23.14,25/01/2024,16:00:00,12.8600,23/01/2024 10:22,72.6,26/01/2024 7:24,16.9
19/01/2024,5:05:00,23.39,25/01/2024,16:30:00,8.8160,23/01/2024 10:59,70.7,26/01/2024 8:15,17
19/01/2024,5:10:00,23.26,25/01/2024,17:00:00,8.5370,23/01/2024 11:15,68.4,26/01/2024 8:45,16.3
19/01/2024,5:15:00,23.88,25/01/2024,17:30:01,8.0800,23/01/2024 11:23,65.3,26/01/2024 9:09,15.4
19/01/2024,5:20:00,23.65,25/01/2024,18:00:01,7.7610,23/01/2024 11:35,62.3,26/01/2024 9:40,16.3
19/01/2024,5:25:00,23.43,25/01/2024,18:30:01,7.4100,23/01/2024 12:00,60.4,26/01/2024 9:57,17.3
19/01/2024,5:30:00,23.92,25/01/2024,19:00:01,6.9460,23/01/2024 12:32,57.8,26/01/2024 10:35,17.8
19/01/2024,5:35:00,23.75,25/01/2024,19:30:01,6.1460,23/01/2024 12:46,56,26/01/2024 11:02,18.9
19/01/2024,5:40:00,24.36,25/01/2024,20:00:00,6.1720,23/01/2024 13:17,54.8,26/01/2024 11:35,19.1
19/01/2024,5:45:00,24.31,25/01/2024,20:30:00,5.8720,23/01/2024 13:51,54.8,26/01/2024 12:18,20.4
19/01/2024,5:50:00,24.76,25/01/2024,21:00:01,5.3430,23/01/2024 14:15,52.3,26/01/2024 13:10,20.9
19/01/2024,5:55:00,24.61,25/01/2024,21:30:00,5.4610,23/01/2024 14:47,49.7,26/01/2024 13:03,20.1
19/01/2024,6:00:00,24.61,25/01/2024,22:00:00,5.1540,23/01/2024 15:01,48.9,26/01/2024 13:06,19.5
19/01/2024,6:05:00,28.58,25/01/2024,22:30:01,5.1700,23/01/2024 15:22,49.8,26/01/2024 13:54,20.6
19/01/2024,6:10:00,32.4,25/01/2024,23:00:01,4.9970,23/01/2024 15:41,48,26/01/2024 14:32,21.1
19/01/2024,6:15:00,35.78,25/01/2024,23:30:00,4.9280,23/01/2024 16:06,45.8,26/01/2024 14:57,20.5
19/01/2024,6:20:00,38.74,26/01/2024,0:00:00,4.9250,23/01/2024 16:51,47.2,26/01/2024 15:47,20
19/01/2024,6:25:00,42.01,26/01/2024,0:30:00,4.7550,23/01/2024 17:29,49.2,26/01/2024 17:21,19.8
19/01/2024,6:30:00,45.21,26/01/2024,1:00:01,4.5360,23/01/2024 18:19,50,26/01/2024 18:15,18.8
19/01/2024,6:35:00,48.1,26/01/2024,1:30:00,4.9230,23/01/2024 18:47,51.9,26/01/2024 19:05,18.4
19/01/2024,6:40:00,51.02,26/01/2024,2:00:01,5.0020,23/01/2024 19:04,53.8,26/01/2024 19:46,17.8
19/01/2024,6:45:00,53.3,26/01/2024,2:30:01,4.9200,23/01/2024 19:20,56,26/01/2024 20:19,17.1
19/01/2024,6:50:00,55.8,26/01/2024,3:00:00,4.6370,23/01/2024 19:33,58.5,26/01/2024 20:56,16.2
19/01/2024,6:55:00,58.38,26/01/2024,3:30:01,5.0070,23/01/2024 19:50,60.5,26/01/2024 21:29,15.6
19/01/2024,7:00:00,60.84,26/01/2024,4:00:01,4.8200,23/01/2024 20:10,62.9,26/01/2024 21:58,14.9
19/01/2024,7:05:00,63.24,26/01/2024,4:30:01,5.2130,23/01/2024 20:30,64.9,26/01/2024 22:47,14.3
19/01/2024,7:10:00,65.67,26/01/2024,5:00:01,5.2440,23/01/2024 20:51,66.6,26/01/2024 23:28,13.9
19/01/2024,7:15:00,68,26/01/2024,5:30:00,5.5870,23/01/2024 21:17,69.4,27/01/2024 0:01,13.3
19/01/2024,7:20:00,70,26/01/2024,6:00:00,5.8130,23/01/2024 21:52,71.9,27/01/2024 0:18,12.5
19/01/2024,7:25:00,71.27,26/01/2024,6:30:00,6.0410,23/01/2024 22:34,73.4,27/01/2024 0:24,12
19/01/2024,7:30:00,73.15,26/01/2024,7:00:00,6.4600,23/01/2024 23:11,75.1,27/01/2024 1:11,12.6
19/01/2024,7:35:00,74.78,26/01/2024,7:30:00,8.8780,23/01/2024 23:43,77.2,27/01/2024 2:01,12.4
19/01/2024,7:40:00,75.7,26/01/2024,8:00:01,11.9400,24/01/2024 0:20,79.3,27/01/2024 2:26,11.9
19/01/2024,7:45:00,76.74,26/01/2024,8:30:01,11.5180,24/01/2024 1:02,81.3,27/01/2024 3:07,11.6
19/01/2024,7:50:00,78.42,26/01/2024,9:00:01,12.2250,24/01/2024 1:48,83.1,27/01/2024 3:46,10.8
19/01/2024,7:55:00,79.58,26/01/2024,9:30:00,12.5380,24/01/2024 2:26,83.6,27/01/2024 4:21,11.2
19/01/2024,8:00:00,79.54,26/01/2024,10:00:01,13.2620,24/01/2024 3:13,83.9,27/01/2024 4:46,11.9
19/01/2024,8:05:00,79.8,26/01/2024,10:30:01,14.9090,24/01/2024 3:50,83.4,27/01/2024 5:03,12.9
19/01/2024,8:10:00,79.64,26/01/2024,11:00:01,24.3300,24/01/2024 3:58,81.6,27/01/2024 5:30,13.4
19/01/2024,8:15:00,78.96,26/01/2024,11:30:00,22.0670,24/01/2024 4:17,79.9,27/01/2024 6:12,13.8
19/01/2024,8:20:00,78.78,26/01/2024,12:00:01,17.8410,24/01/2024 4:31,77.7,27/01/2024 7:02,13.8
19/01/2024,8:25:00,78.62,26/01/2024,12:30:01,23.4360,24/01/2024 4:39,75.3,27/01/2024 7:24,14.6
19/01/2024,8:30:00,77.15,26/01/2024,13:00:01,25.1870,24/01/2024 4:48,72.9,27/01/2024 7:51,15.3
19/01/2024,8:35:00,75.74,26/01/2024,13:30:00,24.6490,24/01/2024 4:46,71,27/01/2024 8:24,16
19/01/2024,8:40:00,73.67,26/01/2024,14:00:00,22.9380,24/01/2024 4:52,69.3,27/01/2024 8:46,16.7
19/01/2024,8:45:00,71.37,26/01/2024,14:30:01,25.8910,24/01/2024 4:52,67.5,27/01/2024 9:25,17.5
19/01/2024,8:50:00,68.92,26/01/2024,15:00:00,26.0910,24/01/2024 4:52,65.8,27/01/2024 10:08,17.9
19/01/2024,8:55:00,66.46,26/01/2024,15:30:00,25.1150,24/01/2024 4:52,64,27/01/2024 10:38,18.5
19/01/2024,9:00:00,63.51,26/01/2024,16:00:01,21.8250,24/01/2024 4:52,62.3,27/01/2024 11:16,18.4
19/01/2024,9:05:00,60.18,26/01/2024,16:30:01,21.7650,24/01/2024 4:56,60.7,27/01/2024 11:30,19.1
19/01/2024,9:10:00,56.36,26/01/2024,17:00:00,22.2700,24/01/2024 4:56,58.9,27/01/2024 11:50,19.6
19/01/2024,9:15:00,53.04,26/01/2024,17:30:01,20.8800,24/01/2024 4:56,57.2,27/01/2024 13:09,20.8
19/01/2024,9:20:00,49.25,26/01/2024,18:00:01,18.9330,24/01/2024 4:54,55.2,27/01/2024 13:13,21.2
19/01/2024,9:25:00,44.91,26/01/2024,18:30:01,17.4870,24/01/2024 5:01,53,27/01/2024 14:04,21.5
19/01/2024,9:30:00,40.85,26/01/2024,19:00:01,15.9860,24/01/2024 5:00,50.9,27/01/2024 14:38,21.7
19/01/2024,9:35:00,36.58,26/01/2024,19:30:00,14.0070,24/01/2024 5:00,49.1,27/01/2024 14:56,21.1
19/01/2024,9:40:00,32.18,26/01/2024,20:00:00,12.1500,24/01/2024 5:00,47.4,27/01/2024 15:43,20.4
19/01/2024,9:45:00,28.91,26/01/2024,20:30:00,8.6290,24/01/2024 5:02,45.3,27/01/2024 16:02,19.7
19/01/2024,9:50:00,28.19,26/01/2024,21:00:01,6.8380,24/01/2024 5:25,43.8,27/01/2024 16:37,20.3
19/01/2024,9:55:00,27.57,26/01/2024,21:30:00,6.0580,24/01/2024 6:14,46.3,27/01/2024 16:41,19.4
19/01/2024,10:00:00,27.04,26/01/2024,22:00:00,5.8470,24/01/2024 6:51,49.4,27/01/2024 17:02,21.6
19/01/2024,10:05:00,26.74,26/01/2024,22:30:00,5.8020,24/01/2024 7:24,50.2,27/01/2024 17:22,20.3
19/01/2024,10:10:00,26.75,26/01/2024,23:00:01,5.3470,24/01/2024 7:40,48.1,27/01/2024 17:59,19.8
19/01/2024,10:15:00,26.74,26/01/2024,23:30:00,5.1480,24/01/2024 7:59,45.6,27/01/2024 18:26,19
19/01/2024,10:20:00,27.16,27/01/2024,0:00:01,4.9600,24/01/2024 8:10,42.8,27/01/2024 19:15,18.9
19/01/2024,10:25:00,26.89,27/01/2024,0:30:01,4.6530,24/01/2024 8:02,40.3,27/01/2024 19:52,18.5
19/01/2024,10:30:00,26.62,27/01/2024,1:00:01,4.6810,24/01/2024 8:05,38,27/01/2024 20:16,17.9
19/01/2024,10:35:00,27.42,27/01/2024,1:30:01,4.9130,24/01/2024 8:45,48.3,27/01/2024 20:54,17.2
19/01/2024,10:40:00,26.54,27/01/2024,2:00:01,4.8640,24/01/2024 8:54,46.4,27/01/2024 21:33,16.5
19/01/2024,10:45:00,26.41,27/01/2024,2:30:00,4.7840,24/01/2024 8:54,44.7,27/01/2024 22:25,16.3
19/01/2024,10:50:00,26.93,27/01/2024,3:00:00,5.0100,24/01/2024 9:19,42.4,27/01/2024 23:14,16.1
19/01/2024,10:55:00,27.39,27/01/2024,3:30:01,5.0440,24/01/2024 9:31,39.9,28/01/2024 0:04,15.7
19/01/2024,11:00:00,26.9,27/01/2024,4:00:01,5.4600,24/01/2024 9:53,37.2,28/01/2024 0:53,15.2
19/01/2024,11:05:00,26.89,27/01/2024,4:30:01,5.4140,24/01/2024 10:07,36.1,28/01/2024 1:43,14.7
19/01/2024,11:10:00,27.02,27/01/2024,5:00:00,5.3740,24/01/2024 10:50,37.2,28/01/2024 2:06,15.6
19/01/2024,11:15:00,26.93,27/01/2024,5:30:00,4.9600,24/01/2024 11:20,39.9,28/01/2024 2:41,16.3
19/01/2024,11:20:00,27.44,27/01/2024,6:00:00,5.0620,24/01/2024 11:33,42.1,28/01/2024 3:30,16.3
19/01/2024,11:25:00,27.22,27/01/2024,6:30:01,4.9080,24/01/2024 11:41,44.5,28/01/2024 4:15,15.8
19/01/2024,11:30:00,27.58,27/01/2024,7:00:01,4.9010,24/01/2024 11:49,53.3,28/01/2024 5:01,15.2
19/01/2024,11:35:00,27.14,27/01/2024,7:30:01,5.1670,24/01/2024 11:43,51,28/01/2024 5:50,15.2
19/01/2024,11:40:00,27.81,27/01/2024,8:00:01,9.2640,24/01/2024 11:43,49.3,28/01/2024 6:41,15.2
19/01/2024,11:45:00,27.2,27/01/2024,8:30:01,11.5520,24/01/2024 11:43,47.5,28/01/2024 7:22,16
